Paradiso;;0;PARADISO
Paradiso;I;0;Paradiso · Canto I
Paradiso;I;1;La gloria di colui che tutto move
Paradiso;I;2;per l’universo penetra, e risplende
Paradiso;I;3;in una parte più e meno altrove.
Paradiso;I;4;Nel ciel che più de la sua luce prende
Paradiso;I;5;fu’ io, e vidi cose che ridire
Paradiso;I;6;"né sa né può chi di là sù discende;"
Paradiso;I;7;perché appressando sé al suo disire,
Paradiso;I;8;nostro intelletto si profonda tanto,
Paradiso;I;9;che dietro la memoria non può ire.
Paradiso;I;10;Veramente quant’ io del regno santo
Paradiso;I;11;ne la mia mente potei far tesoro,
Paradiso;I;12;sarà ora materia del mio canto.
Paradiso;I;13;O buono Appollo, a l’ultimo lavoro
Paradiso;I;14;fammi del tuo valor sì fatto vaso,
Paradiso;I;15;come dimandi a dar l’amato alloro.
Paradiso;I;16;Infino a qui l’un giogo di Parnaso
Paradiso;I;17;"assai mi fu; ma or con amendue"
Paradiso;I;18;m’è uopo intrar ne l’aringo rimaso.
Paradiso;I;19;Entra nel petto mio, e spira tue
Paradiso;I;20;sì come quando Marsïa traesti
Paradiso;I;21;de la vagina de le membra sue.
Paradiso;I;22;O divina virtù, se mi ti presti
Paradiso;I;23;tanto che l’ombra del beato regno
Paradiso;I;24;segnata nel mio capo io manifesti,
Paradiso;I;25;vedra’mi al piè del tuo diletto legno
Paradiso;I;26;venire, e coronarmi de le foglie
Paradiso;I;27;che la materia e tu mi farai degno.
Paradiso;I;28;Sì rade volte, padre, se ne coglie
Paradiso;I;29;per trïunfare o cesare o poeta,
Paradiso;I;30;colpa e vergogna de l’umane voglie,
Paradiso;I;31;che parturir letizia in su la lieta
Paradiso;I;32;delfica deïtà dovria la fronda
Paradiso;I;33;peneia, quando alcun di sé asseta.
Paradiso;I;34;Poca favilla gran fiamma seconda:
Paradiso;I;35;forse di retro a me con miglior voci
Paradiso;I;36;si pregherà perché Cirra risponda.
Paradiso;I;37;Surge ai mortali per diverse foci
Paradiso;I;38;"la lucerna del mondo; ma da quella"
Paradiso;I;39;che quattro cerchi giugne con tre croci,
Paradiso;I;40;con miglior corso e con migliore stella
Paradiso;I;41;esce congiunta, e la mondana cera
Paradiso;I;42;più a suo modo tempera e suggella.
Paradiso;I;43;Fatto avea di là mane e di qua sera
Paradiso;I;44;tal foce, e quasi tutto era là bianco
Paradiso;I;45;quello emisperio, e l’altra parte nera,
Paradiso;I;46;quando Beatrice in sul sinistro fianco
Paradiso;I;47;vidi rivolta e riguardar nel sole:
Paradiso;I;48;aguglia sì non li s’affisse unquanco.
Paradiso;I;49;E sì come secondo raggio suole
Paradiso;I;50;uscir del primo e risalire in suso,
Paradiso;I;51;pur come pelegrin che tornar vuole,
Paradiso;I;52;così de l’atto suo, per li occhi infuso
Paradiso;I;53;ne l’imagine mia, il mio si fece,
Paradiso;I;54;e fissi li occhi al sole oltre nostr’ uso.
Paradiso;I;55;Molto è licito là, che qui non lece
Paradiso;I;56;a le nostre virtù, mercé del loco
Paradiso;I;57;fatto per proprio de l’umana spece.
Paradiso;I;58;Io nol soffersi molto, né sì poco,
Paradiso;I;59;ch’io nol vedessi sfavillar dintorno,
Paradiso;I;60;"com’ ferro che bogliente esce del foco;"
Paradiso;I;61;e di sùbito parve giorno a giorno
Paradiso;I;62;essere aggiunto, come quei che puote
Paradiso;I;63;avesse il ciel d’un altro sole addorno.
Paradiso;I;64;Beatrice tutta ne l’etterne rote
Paradiso;I;65;"fissa con li occhi stava; e io in lei"
Paradiso;I;66;le luci fissi, di là sù rimote.
Paradiso;I;67;Nel suo aspetto tal dentro mi fei,
Paradiso;I;68;qual si fé Glauco nel gustar de l’erba
Paradiso;I;69;che ’l fé consorto in mar de li altri dèi.
Paradiso;I;70;Trasumanar significar per verba
Paradiso;I;71;"non si poria; però l’essemplo basti"
Paradiso;I;72;a cui esperïenza grazia serba.
Paradiso;I;73;S’i’ era sol di me quel che creasti
Paradiso;I;74;novellamente, amor che ’l ciel governi,
Paradiso;I;75;tu ’l sai, che col tuo lume mi levasti.
Paradiso;I;76;Quando la rota che tu sempiterni
Paradiso;I;77;desiderato, a sé mi fece atteso
Paradiso;I;78;con l’armonia che temperi e discerni,
Paradiso;I;79;parvemi tanto allor del cielo acceso
Paradiso;I;80;de la fiamma del sol, che pioggia o fiume
Paradiso;I;81;lago non fece alcun tanto disteso.
Paradiso;I;82;La novità del suono e ’l grande lume
Paradiso;I;83;di lor cagion m’accesero un disio
Paradiso;I;84;mai non sentito di cotanto acume.
Paradiso;I;85;Ond’ ella, che vedea me sì com’ io,
Paradiso;I;86;a quïetarmi l’animo commosso,
Paradiso;I;87;pria ch’io a dimandar, la bocca aprio
